Time ICMP_Messages_Sent/sec ICMP_Messages/sec ICMP_Sent_Echo/sec Memory_%_Committed_Bytes_In_Use %_Processor_Time Worm
03/28/2015_13:36:47.947 1 1 1 3 4 yes
03/28/2015_13:36:48.947 1 1 1 3 4 yes
03/28/2015_13:36:49.947 1 1 1 3 4 yes
03/28/2015_13:36:50.947 1 1 1 3 4 yes
03/28/2015_13:36:51.962 1 1 1 3 4 yes
03/28/2015_13:36:52.962 3 2 1 3 4 yes
03/28/2015_13:36:53.978 1 1 1 3 3 no
03/28/2015_13:36:54.978 1 1 1 3 3 no
03/28/2015_13:36:55.993 1 1 1 3 2 no
03/28/2015_13:36:56.993 1 1 1 3 2 no
03/28/2015_13:36:58.009 1 1 1 3 2 no
03/28/2015_13:36:59.009 1 1 1 3 1 no
03/28/2015_13:37:00.009 1 1 1 3 2 no
03/28/2015_13:37:01.009 1 1 1 3 2 no
03/28/2015_13:37:55.290 1 1 1 3 1 no
03/28/2015_13:37:56.306 1 1 1 3 1 no
03/28/2015_13:37:57.337 1 1 1 3 1 no
03/28/2015_13:37:58.337 1 1 1 3 1 no
03/28/2015_13:37:59.353 1 1 1 3 1 no
03/28/2015_13:38:00.353 1 1 1 3 1 no
03/28/2015_13:38:01.353 1 1 1 3 1 no
03/28/2015_13:41:56.806 1 1 1 3 4 yes
03/28/2015_13:41:59.056 1 1 1 3 2 no
03/28/2015_13:42:00.072 1 1 1 3 3 no
03/28/2015_13:42:01.087 1 1 1 3 2 no
03/28/2015_13:42:02.134 1 1 1 3 3 no
03/28/2015_13:42:03.134 1 1 1 3 4 yes
03/28/2015_13:42:04.134 2 2 4 3 3 yes
03/28/2015_13:42:05.134 1 1 4 3 4 yes
03/28/2015_13:42:06.134 4 4 3 3 3 yes
03/28/2015_13:42:07.134 4 4 4 3 2 yes
03/28/2015_13:42:08.134 1 1 1 3 3 no
03/28/2015_13:42:09.134 1 1 1 3 3 no
03/28/2015_13:42:10.134 1 1 1 4 4 yes
03/28/2015_13:42:11.134 3 3 4 4 2 yes
03/28/2015_13:42:12.134 1 2 3 4 2 yes
03/28/2015_13:42:13.134 1 2 4 4 2 yes
03/28/2015_13:42:14.134 3 3 4 4 4 yes
03/28/2015_13:42:15.134 1 1 1 4 4 yes
03/28/2015_13:42:16.134 1 1 1 4 2 no
03/28/2015_13:42:17.134 1 1 1 4 1 no
03/28/2015_13:42:18.134 1 1 1 4 3 yes
03/28/2015_13:42:19.134 2 2 1 4 3 yes
03/28/2015_13:42:20.134 1 1 3 4 4 yes
03/28/2015_13:42:21.134 1 2 4 4 4 yes
03/28/2015_13:42:22.134 3 4 4 4 4 yes
03/28/2015_13:42:23.134 2 2 4 4 3 yes
03/28/2015_13:42:24.134 1 1 1 4 2 no
03/28/2015_13:42:25.134 1 1 1 4 2 no
03/28/2015_13:42:26.134 1 1 1 4 2 no
03/28/2015_13:42:27.134 1 1 1 4 3 yes
03/28/2015_13:42:28.150 1 1 1 4 1 no
03/28/2015_13:42:29.150 1 1 1 4 2 no
03/28/2015_13:42:30.150 1 1 1 4 3 yes
03/28/2015_13:42:31.150 1 1 1 4 2 no
03/28/2015_13:42:32.165 1 1 1 4 2 no
03/28/2015_13:42:33.165 1 1 1 4 1 no
03/28/2015_13:42:34.165 1 1 1 4 2 no
03/28/2015_13:42:35.165 1 1 1 4 3 yes
03/28/2015_13:42:36.165 1 1 1 4 3 yes
03/28/2015_13:42:37.165 1 1 1 4 2 no
03/28/2015_13:42:38.165 1 1 1 4 3 yes
03/28/2015_13:42:39.165 1 1 1 4 4 yes
03/28/2015_13:42:40.165 1 1 1 4 3 yes
03/28/2015_13:42:41.165 1 1 1 4 1 no
03/28/2015_13:42:42.165 1 1 1 4 1 no
03/28/2015_13:42:43.165 1 1 1 4 1 no
03/28/2015_13:42:44.165 1 1 1 4 2 no
03/28/2015_13:42:45.165 1 1 1 4 4 yes
03/28/2015_13:42:46.165 1 1 1 4 4 yes
03/28/2015_13:42:47.165 1 1 1 4 3 yes
03/28/2015_13:42:48.165 1 1 1 4 2 no
03/28/2015_13:42:49.165 1 1 1 4 3 yes
03/28/2015_13:42:50.165 1 1 1 4 3 yes
03/28/2015_13:42:51.165 1 1 1 4 3 yes
03/28/2015_13:42:52.165 1 1 1 4 3 yes
03/28/2015_13:42:53.165 1 1 1 4 2 no
03/28/2015_13:42:54.165 1 1 1 4 1 no
03/28/2015_13:42:55.181 1 1 1 4 1 no
03/28/2015_13:42:56.181 1 1 1 4 1 no
03/28/2015_13:42:57.181 1 1 1 4 1 no
03/28/2015_13:42:58.181 1 1 1 4 1 no
03/28/2015_13:42:59.197 1 1 1 4 2 no
03/28/2015_13:43:00.212 1 1 1 4 2 no
03/28/2015_13:43:01.212 1 1 1 4 1 no
03/28/2015_13:43:02.228 1 1 1 4 2 no
03/28/2015_13:43:08.259 1 1 1 4 1 no
03/28/2015_13:43:09.259 1 1 1 4 1 no
03/28/2015_13:43:10.259 1 1 1 4 3 yes
03/28/2015_13:43:11.259 1 1 1 4 2 no
03/28/2015_13:43:12.275 1 1 1 4 2 no
03/28/2015_13:43:13.275 1 1 1 4 1 no
03/28/2015_13:43:14.275 1 1 1 4 1 no
03/28/2015_13:43:15.290 1 1 1 4 1 no
03/28/2015_13:43:16.290 1 1 1 4 2 no
03/28/2015_13:43:27.368 1 1 1 4 1 no
03/28/2015_13:43:28.368 1 1 1 4 2 no
03/28/2015_13:43:29.368 1 1 1 4 2 no
03/28/2015_13:43:30.368 1 1 1 4 1 no
03/28/2015_13:43:31.368 1 1 1 4 1 no
03/28/2015_13:43:32.368 1 1 1 4 1 no
03/28/2015_13:43:33.368 1 1 1 4 1 no
03/28/2015_13:43:34.368 1 1 1 4 3 yes
03/28/2015_13:43:35.368 1 1 1 4 1 no
03/28/2015_13:43:36.368 1 1 1 4 1 no
03/28/2015_13:43:37.368 1 1 1 4 1 no
03/28/2015_13:43:56.525 1 2 4 4 2 yes
03/28/2015_13:43:57.540 1 1 3 4 2 no
03/28/2015_13:43:58.540 1 2 4 4 1 no
03/28/2015_13:43:59.540 2 2 4 4 3 yes
03/28/2015_13:44:00.540 2 2 4 4 3 yes
03/28/2015_13:44:01.540 1 1 1 4 2 no
03/28/2015_13:44:02.540 1 1 1 4 4 yes
03/28/2015_13:44:03.540 1 1 1 4 4 yes
03/28/2015_13:44:04.540 1 1 1 4 3 yes
03/28/2015_13:44:05.540 1 1 4 4 2 yes
03/28/2015_13:44:06.540 1 1 1 4 3 yes
03/28/2015_13:44:07.540 1 1 1 4 3 yes
03/28/2015_13:44:08.540 1 1 1 4 4 yes
03/28/2015_13:44:09.540 4 3 1 4 3 yes
03/28/2015_13:44:10.540 4 4 4 4 2 yes
03/28/2015_13:44:11.556 1 1 1 4 3 yes
03/28/2015_13:44:12.572 1 1 1 4 2 no
03/28/2015_13:44:13.572 4 4 1 4 3 yes
03/28/2015_13:44:14.587 1 1 1 4 3 yes
03/28/2015_13:44:15.587 1 1 3 4 2 no
03/28/2015_13:44:16.603 4 3 1 4 2 yes
03/28/2015_13:44:17.603 4 3 1 4 1 no
03/28/2015_13:44:18.603 2 2 1 4 2 no
03/28/2015_13:46:03.290 1 1 1 4 1 no
03/28/2015_13:46:04.290 1 1 1 4 3 yes
03/28/2015_13:46:09.322 1 1 1 4 2 no
03/28/2015_13:46:45.493 1 1 1 4 2 no
03/28/2015_13:46:46.493 1 1 1 4 3 yes
03/28/2015_13:46:47.493 1 1 1 4 2 no
03/28/2015_13:46:48.493 1 1 1 4 1 no
03/28/2015_13:46:49.493 1 1 1 4 2 no
03/28/2015_13:46:50.493 1 1 1 4 2 no
03/28/2015_13:46:51.493 1 1 1 4 1 no
03/28/2015_13:46:52.493 1 1 1 4 1 no
03/28/2015_13:46:53.509 1 1 1 4 2 no
03/28/2015_13:46:54.509 1 1 1 4 2 no
03/28/2015_13:46:55.509 1 1 1 4 3 yes
03/28/2015_13:46:56.525 1 1 1 4 1 no
03/28/2015_13:46:57.525 1 1 1 4 1 no
03/28/2015_13:51:24.197 1 1 3 3 3 yes
03/28/2015_13:51:25.197 1 1 4 3 4 yes
03/28/2015_13:51:26.197 1 1 1 3 4 yes
03/28/2015_13:51:27.197 1 1 1 3 4 yes
03/28/2015_13:51:28.197 1 1 1 4 4 yes
03/28/2015_13:51:29.197 1 1 1 4 4 yes
03/28/2015_13:51:30.197 1 1 3 4 4 yes
03/28/2015_13:51:31.197 1 1 1 4 4 yes
03/28/2015_13:51:32.197 1 1 1 4 4 yes
03/28/2015_13:51:33.197 1 1 1 4 4 yes
03/28/2015_13:51:34.197 1 1 1 4 4 yes
03/28/2015_13:51:35.197 3 2 4 4 4 yes
03/28/2015_13:51:36.197 1 1 1 4 4 yes
03/28/2015_13:51:37.197 1 1 1 4 4 yes
03/28/2015_13:51:38.197 1 1 1 4 4 yes
03/28/2015_13:51:39.197 1 1 1 4 4 yes
03/28/2015_13:51:40.197 2 2 1 4 4 yes
03/28/2015_13:51:41.197 1 1 3 4 4 yes
03/28/2015_13:51:42.197 1 1 1 4 4 yes
03/28/2015_13:51:43.197 1 1 1 4 4 yes
03/28/2015_13:51:44.197 1 1 1 4 4 yes
03/28/2015_13:51:45.197 1 1 1 4 4 yes
03/28/2015_13:51:46.197 1 2 4 4 3 yes
03/28/2015_13:51:47.197 1 2 3 4 3 yes
03/28/2015_13:51:48.197 1 2 4 4 1 no
03/28/2015_13:51:49.197 1 2 4 4 2 yes
03/28/2015_13:51:50.197 2 2 4 4 4 yes
03/28/2015_13:51:51.212 1 2 3 4 3 yes
03/28/2015_13:51:52.212 1 2 3 4 1 no
03/28/2015_13:51:53.212 2 2 3 4 2 yes
03/28/2015_13:51:54.212 1 1 1 4 4 yes
03/28/2015_13:51:55.212 1 1 1 4 4 yes
03/28/2015_13:51:56.212 1 1 1 4 4 yes
03/28/2015_13:51:57.212 1 1 1 4 4 yes
03/28/2015_13:51:58.212 1 1 1 4 2 no
03/28/2015_13:51:59.212 1 1 1 4 3 yes
03/28/2015_13:52:00.212 1 1 1 4 2 no
03/28/2015_13:52:13.243 1 1 1 4 3 yes
03/28/2015_13:52:14.243 1 1 1 4 1 no
03/28/2015_13:52:26.275 1 1 1 4 3 yes
03/28/2015_13:52:27.275 1 1 1 4 2 no
03/28/2015_13:52:28.275 1 1 1 4 2 no
03/28/2015_13:52:44.337 1 1 1 4 3 yes
03/28/2015_13:52:45.337 1 1 1 4 1 no
03/28/2015_13:52:46.353 1 1 1 4 2 no
03/28/2015_13:52:47.353 1 1 1 4 2 no
03/28/2015_13:52:48.353 1 1 1 4 2 no
03/28/2015_13:52:49.368 1 1 1 4 2 no
03/28/2015_13:52:50.368 1 1 1 4 2 no
03/28/2015_13:52:51.368 1 1 1 4 2 no
03/28/2015_13:52:52.368 1 1 1 4 2 no
03/28/2015_13:52:53.368 1 1 1 4 2 no
03/28/2015_13:52:54.368 1 1 1 4 2 no
03/28/2015_13:52:55.368 1 1 1 4 2 no
03/28/2015_13:52:56.368 1 1 1 4 2 no
03/28/2015_13:52:57.368 1 1 1 4 3 yes
03/28/2015_13:52:58.368 1 1 1 4 1 no
03/28/2015_13:52:59.384 1 1 1 4 2 no
03/28/2015_13:53:15.384 1 1 1 4 1 no
03/28/2015_13:53:16.384 1 1 1 4 2 no
03/28/2015_13:53:17.384 1 1 1 4 3 yes
03/28/2015_13:53:18.384 1 1 1 4 2 no
03/28/2015_13:53:19.384 1 1 1 4 2 no
03/28/2015_13:53:20.400 1 1 1 4 2 no
03/28/2015_13:53:21.400 1 1 1 4 2 no
03/28/2015_13:53:22.400 1 1 1 4 2 no
03/28/2015_13:53:23.400 1 1 1 4 2 no
03/28/2015_13:53:24.400 1 1 1 4 2 no
03/28/2015_13:53:25.400 1 1 1 4 1 no
03/28/2015_13:53:26.400 1 1 1 4 1 no
03/28/2015_13:53:27.400 1 1 1 4 3 yes
03/28/2015_13:53:28.400 1 1 1 4 1 no
03/28/2015_13:53:29.400 1 1 1 4 2 no
03/28/2015_13:53:30.400 1 1 1 4 2 no
03/28/2015_13:53:58.400 1 1 1 4 3 yes
03/28/2015_13:53:59.400 1 1 1 4 2 no
03/28/2015_13:54:22.431 1 1 1 4 3 yes
03/28/2015_13:54:23.431 1 1 1 4 2 no
03/28/2015_13:55:12.447 1 1 1 4 3 yes
03/28/2015_13:55:13.447 1 1 1 4 2 no
03/28/2015_13:55:14.447 4 3 1 4 4 yes
03/28/2015_13:55:15.447 2 2 1 4 4 yes
03/28/2015_13:55:16.447 1 1 1 4 4 yes
03/28/2015_13:55:17.447 1 1 1 4 4 yes
03/28/2015_13:55:18.447 1 1 1 4 4 yes
03/28/2015_13:55:19.447 2 2 1 4 4 yes
03/28/2015_13:55:20.447 1 1 1 4 4 yes
03/28/2015_13:55:21.447 1 1 1 4 4 yes
03/28/2015_13:55:22.447 1 1 1 4 4 yes
03/28/2015_13:55:23.447 1 1 1 4 4 yes
03/28/2015_13:55:24.447 1 1 1 4 3 yes
03/28/2015_13:55:25.447 1 1 1 4 2 no
03/28/2015_13:55:26.447 1 1 1 4 4 yes
03/28/2015_13:55:27.447 1 1 1 4 4 yes
03/28/2015_13:55:28.447 1 1 1 4 2 no
03/28/2015_13:55:29.462 1 1 1 4 2 no
03/28/2015_13:55:30.462 1 1 1 4 2 no
03/28/2015_13:55:31.462 1 1 1 4 1 no
03/28/2015_13:55:32.462 1 1 1 4 3 yes
03/28/2015_13:55:33.462 1 1 1 4 2 no
03/28/2015_13:55:34.462 1 1 1 4 1 no
03/28/2015_13:55:35.462 1 1 1 4 2 no
03/28/2015_13:55:36.462 1 1 1 4 2 no
03/28/2015_13:55:37.462 1 1 1 4 2 no
03/28/2015_13:55:38.462 1 1 1 4 2 no
03/28/2015_13:55:39.462 1 1 1 4 2 no
03/28/2015_13:55:40.462 1 1 1 4 2 no
03/28/2015_13:55:41.462 1 1 1 4 2 no
03/28/2015_13:55:42.462 1 1 1 4 2 no
03/28/2015_13:55:43.462 1 1 1 4 2 no
03/28/2015_13:55:44.462 1 1 1 4 2 no
03/28/2015_13:55:45.462 1 1 1 4 2 no
03/28/2015_13:55:46.462 1 1 1 4 1 no
03/28/2015_13:55:47.462 1 1 1 4 2 no
03/28/2015_13:55:48.462 1 1 1 4 2 no
03/28/2015_13:55:49.462 1 1 1 4 2 no
03/28/2015_13:55:50.462 1 1 1 4 2 no
03/28/2015_13:55:51.462 1 1 1 4 2 no
03/28/2015_13:55:52.462 1 1 1 4 2 no
03/28/2015_13:55:53.462 1 1 1 4 2 no
03/28/2015_13:55:54.462 1 1 1 4 2 no
03/28/2015_13:55:55.462 1 1 1 4 2 no
03/28/2015_13:55:56.462 1 1 1 4 2 no
03/28/2015_13:55:57.462 1 1 1 4 2 no
03/28/2015_13:55:58.462 1 1 1 4 1 no
03/28/2015_13:55:59.462 1 1 1 4 2 no
03/28/2015_13:56:00.462 1 1 1 4 1 no
03/28/2015_13:56:01.462 1 1 1 4 2 no
03/28/2015_13:56:02.462 1 1 1 4 2 no
03/28/2015_13:56:03.462 1 1 1 4 1 no
03/28/2015_13:56:04.478 1 1 1 4 1 no
03/28/2015_13:56:05.478 1 1 1 4 2 no
03/28/2015_13:56:06.478 1 1 1 4 2 no
03/28/2015_13:56:07.478 1 1 1 4 2 no
03/28/2015_13:56:08.478 1 1 1 4 2 no
03/28/2015_13:56:09.478 1 1 1 4 2 no
03/28/2015_13:56:10.478 1 1 1 4 2 no
03/28/2015_13:56:11.478 1 1 1 4 2 no
03/28/2015_13:56:12.478 1 1 1 4 2 no
03/28/2015_13:56:13.478 1 1 1 4 2 no
03/28/2015_13:56:14.478 1 1 1 4 1 no
03/28/2015_13:56:15.478 1 1 1 4 2 no
03/28/2015_13:56:16.478 1 1 1 4 2 no
03/28/2015_13:56:17.478 1 1 1 4 2 no
03/28/2015_13:56:18.478 1 1 1 4 2 no
03/28/2015_13:56:19.478 1 1 1 4 2 no
03/28/2015_13:56:20.478 1 1 1 4 2 no
03/28/2015_13:56:21.478 1 1 1 4 1 no
03/28/2015_13:56:22.493 1 1 1 4 2 no
03/28/2015_13:56:23.493 1 1 1 4 2 no
03/28/2015_13:56:24.493 1 1 1 4 1 no
03/28/2015_13:56:25.493 1 1 1 4 3 yes
03/28/2015_13:56:26.493 1 1 1 4 2 no
03/28/2015_13:56:27.493 1 1 1 4 2 no
03/28/2015_13:56:28.493 1 1 1 4 2 no
03/28/2015_13:56:29.493 1 1 1 4 2 no
03/28/2015_13:56:30.493 1 1 1 4 2 no
03/28/2015_13:56:31.493 1 1 1 4 2 no
03/28/2015_13:56:32.493 1 1 1 4 2 no
03/28/2015_13:56:33.493 1 1 1 4 2 no
03/28/2015_13:56:34.493 1 1 1 4 2 no
03/28/2015_13:56:35.493 1 1 1 4 3 yes
03/28/2015_13:56:36.493 1 1 1 4 2 no
03/28/2015_13:56:37.493 1 1 1 4 2 no
03/28/2015_13:56:38.493 1 1 1 4 2 no
03/28/2015_13:56:39.493 1 1 1 4 2 no
03/28/2015_13:56:40.493 1 1 1 4 2 no
03/28/2015_13:56:41.493 1 1 1 4 2 no
03/28/2015_13:56:42.493 1 1 1 4 2 no
03/28/2015_13:56:43.493 1 1 1 4 2 no
03/28/2015_13:56:44.493 1 1 1 4 1 no
03/28/2015_13:56:45.493 1 1 1 4 2 no
03/28/2015_13:56:46.493 1 1 1 4 3 yes
03/28/2015_13:56:47.493 1 1 1 4 2 no
03/28/2015_13:56:48.493 1 1 1 4 2 no
03/28/2015_13:56:49.509 1 1 1 4 2 no
03/28/2015_13:56:50.509 1 1 1 4 2 no
03/28/2015_13:56:51.509 1 1 1 4 1 no
03/28/2015_13:56:52.509 1 1 1 4 2 no
03/28/2015_13:56:53.509 1 1 1 4 1 no
03/28/2015_13:56:54.509 1 1 1 4 2 no
03/28/2015_13:56:55.509 1 1 1 4 2 no
03/28/2015_13:56:56.509 1 1 1 4 3 yes
03/28/2015_13:56:57.509 1 1 1 4 2 no
03/28/2015_13:56:58.509 1 1 1 4 2 no
03/28/2015_13:57:08.540 1 1 1 4 3 yes
03/28/2015_13:57:09.540 1 1 1 4 1 no
03/28/2015_13:57:10.540 1 1 1 4 2 no
03/28/2015_13:57:11.540 1 1 1 4 2 no
03/28/2015_13:57:12.540 1 1 1 4 2 no
03/28/2015_13:57:13.540 1 1 1 4 2 no
03/28/2015_13:57:14.556 1 1 1 4 1 no
03/28/2015_13:57:15.556 1 1 1 4 2 no
03/28/2015_13:57:16.556 1 1 1 4 2 no
03/28/2015_13:57:17.556 1 1 1 4 2 no
03/28/2015_13:57:18.556 1 1 1 4 3 yes
03/28/2015_13:57:19.556 1 1 1 4 2 no
03/28/2015_13:57:20.556 1 1 1 4 2 no
03/28/2015_13:57:21.556 1 1 1 4 2 no
03/28/2015_13:57:22.572 1 1 1 4 2 no
03/28/2015_13:57:23.572 1 1 1 4 2 no
03/28/2015_13:57:24.572 1 1 1 4 2 no
03/28/2015_13:57:25.587 1 1 1 4 2 no
03/28/2015_13:57:26.587 1 1 1 4 3 yes
03/28/2015_13:57:27.587 1 1 1 4 1 no
03/28/2015_13:57:28.587 1 1 1 4 2 no
03/28/2015_13:57:29.587 1 1 1 4 2 no
03/28/2015_13:57:30.587 1 1 1 4 2 no
03/28/2015_13:57:31.603 1 1 1 4 2 no
03/28/2015_13:57:32.603 1 1 1 4 2 no
03/28/2015_13:57:33.603 1 1 1 4 2 no
03/28/2015_13:57:34.618 1 1 1 4 1 no
03/28/2015_13:57:35.618 1 1 1 4 2 no
03/28/2015_13:57:36.618 1 1 1 4 2 no
03/28/2015_13:57:37.618 1 1 1 4 3 yes
03/28/2015_13:57:38.618 1 1 1 4 2 no
03/28/2015_13:57:39.634 1 1 1 4 2 no
03/28/2015_13:57:40.634 1 1 1 4 2 no
03/28/2015_13:57:41.634 1 1 1 4 1 no
03/28/2015_13:57:42.650 1 1 1 4 2 no
03/28/2015_13:57:43.665 1 1 1 4 2 no
03/28/2015_13:57:44.681 1 1 1 4 2 no
03/28/2015_13:57:45.681 1 1 1 4 2 no
03/28/2015_13:57:46.681 1 1 1 4 2 no
03/28/2015_13:57:47.681 1 1 1 4 3 yes
03/28/2015_13:57:48.681 1 1 1 4 2 no
03/28/2015_13:57:49.681 1 1 1 4 2 no
03/28/2015_14:02:49.509 1 1 1 3 2 no
03/28/2015_14:02:50.509 1 1 1 3 1 no
03/28/2015_14:02:51.509 1 1 1 3 1 no
03/28/2015_14:02:52.509 1 1 1 3 1 no
03/28/2015_14:02:53.509 1 1 1 3 1 no
03/28/2015_14:02:54.509 1 2 4 3 2 no
03/28/2015_14:02:55.509 1 2 4 3 2 no
03/28/2015_14:02:56.509 1 1 3 3 4 yes
03/28/2015_14:02:57.509 1 2 4 3 3 yes
03/28/2015_14:02:58.509 1 1 3 3 4 yes
03/28/2015_14:02:59.525 1 1 1 3 4 yes
03/28/2015_14:03:00.540 1 1 1 3 3 no
03/28/2015_14:03:01.540 1 1 1 3 4 yes
03/28/2015_14:03:02.556 1 1 1 3 4 yes
03/28/2015_14:03:03.556 2 2 1 3 4 yes
03/28/2015_14:03:04.556 1 1 4 3 4 yes
03/28/2015_14:03:05.556 2 2 1 3 4 yes
03/28/2015_14:03:06.572 3 2 1 3 4 yes
03/28/2015_14:03:07.572 1 1 1 3 4 yes
03/28/2015_14:03:08.572 1 1 1 3 4 yes
03/28/2015_14:03:09.572 1 1 4 3 4 yes
03/28/2015_14:03:10.572 1 1 1 3 4 yes
03/28/2015_14:03:11.572 1 1 1 3 4 yes
03/28/2015_14:03:12.572 2 2 1 3 4 yes
03/28/2015_14:03:13.572 2 2 1 3 2 no
03/28/2015_14:03:14.572 2 2 1 3 3 yes
03/28/2015_14:03:15.572 1 1 3 3 2 no
03/28/2015_14:03:16.572 1 1 1 3 1 no
03/28/2015_14:03:17.572 1 1 1 3 2 no
03/28/2015_14:03:18.572 1 1 1 3 4 yes
03/28/2015_14:03:19.572 1 1 1 3 1 no
03/28/2015_14:03:20.572 1 1 1 3 1 no
03/28/2015_14:03:44.572 2 2 4 3 1 no
03/28/2015_14:03:45.572 1 1 3 3 1 no
03/28/2015_14:03:46.572 1 2 4 3 1 no
03/28/2015_14:03:47.572 1 1 1 3 4 yes
03/28/2015_14:03:48.587 1 1 1 3 2 no
03/28/2015_14:03:49.587 1 1 3 3 1 no
03/28/2015_14:03:50.587 1 1 1 3 1 no
03/28/2015_14:03:51.587 1 1 1 3 1 no
03/28/2015_14:03:52.603 1 1 1 3 1 no
03/28/2015_14:03:53.603 4 3 1 3 2 no
03/28/2015_14:03:54.603 1 1 3 3 1 no
03/28/2015_14:03:55.603 1 1 1 3 1 no
03/28/2015_14:03:56.603 1 1 1 3 1 no
03/28/2015_14:03:57.603 1 1 1 3 3 no
03/28/2015_14:03:58.603 1 1 1 3 4 yes
03/28/2015_14:03:59.603 1 1 1 3 4 yes
03/28/2015_14:04:00.618 1 1 3 3 2 no
03/28/2015_14:04:01.618 1 1 1 3 1 no
03/28/2015_14:04:02.634 1 1 1 3 4 yes
03/28/2015_14:04:03.634 1 1 1 3 3 no
03/28/2015_14:04:04.634 2 2 1 3 3 yes
03/28/2015_14:04:05.634 3 2 3 3 2 no
03/28/2015_14:04:06.634 4 4 1 3 3 yes
03/28/2015_14:04:07.634 3 2 1 3 4 yes
03/28/2015_14:04:08.634 2 2 1 3 3 yes
03/28/2015_14:04:09.634 1 1 1 3 4 yes
03/28/2015_14:04:10.634 4 3 1 3 3 yes
03/28/2015_14:04:11.634 1 1 1 3 2 no
03/28/2015_14:04:12.634 1 1 1 3 3 no
03/28/2015_14:04:13.634 1 1 1 3 3 no
03/28/2015_14:04:14.634 1 1 1 3 3 no
03/28/2015_14:04:15.634 1 1 1 3 2 no
03/28/2015_14:04:16.634 2 2 1 3 1 no
03/28/2015_14:04:17.634 1 1 1 3 2 no
03/28/2015_14:04:18.634 1 1 1 3 3 no
03/28/2015_14:04:19.634 1 1 1 3 3 no
03/28/2015_14:04:20.634 3 2 1 3 2 no
03/28/2015_14:04:21.650 1 1 1 3 2 no
03/28/2015_14:04:22.650 1 1 1 3 1 no
03/28/2015_14:04:23.665 3 2 1 3 1 no
03/28/2015_14:04:24.665 1 1 1 3 1 no
03/28/2015_14:04:25.665 2 2 1 3 1 no
03/28/2015_14:04:26.665 1 1 1 3 1 no
03/28/2015_14:04:27.665 1 1 1 3 1 no
03/28/2015_14:04:28.665 1 1 1 3 2 no
03/28/2015_14:04:29.665 4 3 1 3 1 no
03/28/2015_14:04:30.665 4 4 1 3 3 yes
03/28/2015_14:04:31.665 2 2 1 3 1 no
03/28/2015_14:04:32.665 1 1 1 3 1 no
03/28/2015_14:04:33.665 1 1 1 3 1 no
03/28/2015_14:04:34.681 1 1 1 3 2 no
03/28/2015_14:04:35.697 1 1 1 3 1 no
03/28/2015_14:08:16.134 1 2 3 3 1 no
03/28/2015_14:08:17.134 1 1 3 3 2 no
03/28/2015_14:08:18.150 1 1 1 3 4 yes
03/28/2015_14:08:19.150 1 1 1 3 2 no
